source,country,search_word,createDate,language,text
Twitter,India,practo,2021-4-24,en,@deepshikhag hi deepshikha we have checked our dm and have not received any details yet kindly share the order id so that we can look into this issue thanks
Twitter,India,practo,2021-4-24,en,@discoverpiyush hi piyush our doctors are facing an unprecedented surge in online consultation requests right now were working hard with them to ensure that patient care does not suffer please dm us your registered contact details so that we can look into this issue thanks
Twitter,India,practo,2021-4-24,en,@deepeshg9 hi deepesh we understand that you are not happy with our service please dm us your registered contact details so that we can check this issue thanks
Twitter,India,practo,2021-4-24,en,@hrchidanand87 hi we understand that you are not happy with our service please dm us registered contact details so that we can check this issue thanks
Twitter,India,practo,2021-4-24,en,@deepshikhasaraf @practo which city
Twitter,India,practo,2021-4-24,en,@tu13dekhna @practo not working out the patient has tried it
Twitter,India,practo,2021-4-24,en,@deepshikhasaraf one can find doctors on @practo
Twitter,India,practo,2021-4-24,en,the registration for covid19 vaccination of 18 citizens will start on the #cowin platform and aarogya setu app from 28th april 2021 onwards   here is a stepbystep process of #covid19 vaccination registration through cowin portal  #indiafightscorona #covidvaccine
Twitter,India,practo,2021-4-24,en,my mother has contracted #covid19 initially we went to popular hospital #varanasi they have no system for on call consultation im looking for physician that can help us monitor her at home via call or online practo is last solution but were prefer institutionalized physician
Twitter,India,practo,2021-4-24,en,@practo no one called till yet
Twitter,India,practo,2021-4-24,en,@practo please keep up the good work @practo
Twitter,India,practo,2021-4-24,en,@practo we got the reports thanks a ton @practo
Twitter,India,practo,2021-4-24,en,@cashify @practo its very useful for us
Twitter,India,practo,2021-4-24,en,keeping your and your loved ones health in check is the need of the hour heres how you can consult doctors instantly online using the @practo app httpstcouclgzl7qpl httpstcoycmhp2rioq
Twitter,India,practo,2021-4-24,en,@practo any updates @practo 
Twitter,India,practo,2021-4-24,en,@adityarajkaul amar medical center sec19 noida one of the best economical hospital but not sure about availability you have to call them  httpstco8gdkjnpoa4 httpstcoagi4hpiepq
Twitter,India,practo,2021-4-24,en,@practo requesting practo to help clients understand by spreading awareness thru your platform that they should not randomly take and then cancel appointments because you deduct money for every patient you refer to doctors on your portal
Twitter,India,practo,2021-4-24,en,@practo any updates @practo  it is a bit urgent
Twitter,India,practo,2021-4-24,en,@practo already shared how many times do you need@shashanknd httpstcomv1sssea4h
Twitter,India,practo,2021-4-24,en,@practo youre making money by fooling patients after online payment  doctors message theyre not  no support @cmofficeup @uppolice  please refer to these frauds these apps are looting people in this pandemic situation
Twitter,India,practo,2021-4-24,en,everyone i will suggest to not use @practo online video consult as they are truly worthless i had 2 consults for my family and they just gave common medicine and forgot about the patient i have been trying to share my reports but no response from these money making machine
Twitter,India,practo,2021-4-24,en,@practo  an emergency online consultation did not occur even after repeated request a refund has not been initiated
Twitter,India,practo,2021-4-24,en,@practo ok practo please share the report with booking id pra182203 at the earliest
Twitter,India,practo,2021-4-24,en,@practo thank you for the call and help on this
Twitter,India,practo,2021-4-24,en,@vikas543 hi vikas apologies for the inconvenience caused our team is looking into this issue and will update you shortly thanks
Twitter,India,practo,2021-4-24,en,@practo 7838871725 is the registered number
Twitter,India,practo,2021-4-24,en,@practo no i dont want that i didnt get an option to choose doc of my choice
Twitter,India,practo,2021-4-24,en,@practo mind responding @practo
Twitter,India,practo,2021-4-24,en,@practo @practo can u please respond
Twitter,India,practo,2021-4-24,en,@e7cd23df465644f 2 please dm us your registered contact details so that we can check this issue asap thanks
Twitter,India,practo,2021-4-24,en,@e7cd23df465644f 1 whenever a patient initiates an online consultation our system searches for doctors based on speciality and auto allocates a doctor who is online and ready to take consultations at that time this is done to ensure that the patients query is addressed immediately
Twitter,India,practo,2021-4-24,en,@practo i have been trying to do a video consultation but there is some issue i was not allowed to choose a doctor even after payingand no support or help available from practo
Twitter,India,practo,2021-4-24,en,@saraonji hi sara apologies for the inconvenience caused due to the delay please dm us your order id or registered contact details so that we can check this issue and update thanks
Twitter,India,practo,2021-4-24,en,@practo check the tweet again @shashanknd
Twitter,India,practo,2021-4-24,en,@priyank14291351 hi priyanka apologies for the inconvenience caused due to the delay our team is looking into this issue and will update you shortly thanks
Twitter,India,practo,2021-4-24,en,@dghosh22 hi we havent got a response from the customer yet itd be great if you could help us with the order id or registered contact details so that we can check this issue asap thanks
Twitter,India,practo,2021-4-24,en,@practo plz help for my medicine order no 916999  which is already delay for 5 days and help center are not able to help on this
Twitter,India,practo,2021-4-24,en,@deepshikhag hi deepshikha we understand that you are not happy with our service please dm us your order id or registered contact details so that we can check this issue thanks
Twitter,India,practo,2021-4-24,en,@namratanamo2010 hi namrata our doctors are facing an unprecedented surge in online consultation requests right now were working hard with them to ensure that patient care does not suffer please dm us your registered contact details so that we can look into this issue thanks
Twitter,India,practo,2021-4-24,en,@practo @practo could you please share report for booking id  pra182203  it is a bit urgent i tried using the chat option in the app  waited for 20 min but noone responded
Twitter,India,practo,2021-4-24,en,@mojojojokabaap hi sriram our team will get in touch with you and address this concern thanks
Twitter,India,practo,2021-4-24,en,@dghosh22 hi we understand that you are not happy with our service we havent got a response from the customer yet itd be great if you could help us with the order id or registered contact details so that we can check this issue asap thanks
Twitter,India,practo,2021-4-24,en,@practo it’s day two and i’m still seeing this response now i would understand that you or your pharmacy partners don’t have stock how difficult is it to update the customer ‘no stock’ as opposed unable to verify prescription please upload again httpstcosauhfpzz0g
